TIME(SECONDS)		FISH97	FISH98	FISH99	FISH100	FISH101	FISH102	FISH103	FISH104	FISH105	FISH106	FISH107	FISH108	FISH109	FISH110	FISH111	FISH112	FISH113	FISH114	FISH115	FISH116	FISH117	FISH118	FISH119	FISH120	FISH121	FISH122	FISH123	FISH124	FISH125	FISH126	FISH127	FISH128	FISH129	FISH130	FISH131	FISH132	FISH133	FISH134	FISH135	FISH136	FISH137	FISH138	FISH139	FISH140	FISH141	FISH142	FISH143	FISH144	FISH145	FISH146	FISH147	FISH148	FISH149	FISH150	FISH151	FISH152	FISH153	FISH154	FISH155	FISH156	FISH157	FISH158	FISH159	FISH160	FISH161	FISH162	FISH163	FISH164	FISH165	FISH166	FISH167	FISH168	FISH169	FISH170	FISH171	FISH172	FISH173	FISH174	FISH175	FISH176	FISH177	FISH178	FISH179	FISH180	FISH181	FISH182	FISH183	FISH184	FISH185	FISH186	FISH187	FISH188	FISH189	FISH190	FISH191	FISH192			CLOCK
 64800.0	 64860.0	     0.0	     4.1	     0.0	     0.0	     2.3	     3.4	     1.5	     3.9	     1.1	     3.2	     0.9	     2.3	     0.0	     4.5	     5.1	     3.9	     5.4	     1.1	     4.5	     4.1	     5.5	     2.3	     5.9	     0.5	     3.3	     3.8	     3.8	     1.3	     1.1	     0.2	     1.8	     1.6	     1.1	     1.1	     2.6	     2.2	     3.1	     2.7	     2.9	     1.9	     4.6	     0.0	     4.2	     6.2	     1.5	     3.2	     2.9	     4.3	     3.0	     1.7	     0.3	     1.4	     3.1	     0.0	     3.0	     0.0	     4.3	     0.5	     2.6	     1.3	     0.0	     5.4	     2.5	     0.0	     5.4	     1.1	     5.2	     1.8	     3.7	     2.4	     2.5	     2.5	     0.0	     4.6	     3.5	     0.8	     0.0	     0.9	     3.8	     1.6	     1.6	     3.1	     2.1	     0.0	     0.0	     2.5	     1.8	     2.8	     4.6	     0.5	     0.6	     5.9	     0.0	     0.4	     1.3	     5.7			           3.344
 64860.0	 64920.0	     0.0	     2.8	     0.2	     0.0	     2.4	     4.1	     1.4	     3.7	     2.7	     2.3	     1.1	     0.1	     0.0	     4.8	     3.1	     3.6	     4.9	     0.0	     2.5	     3.4	     1.0	     1.2	     3.0	     3.0	     3.3	     1.4	     2.4	     3.1	     0.8	     0.1	     2.3	     0.1	     2.6	     3.3	     0.7	     1.7	     0.9	     1.7	     1.0	     2.8	     1.2	     0.0	     2.9	     6.5	     0.2	     2.3	     3.7	     0.2	     2.4	     0.0	     0.0	     0.8	     5.0	     0.6	     0.3	     0.0	     6.6	     0.4	     1.5	     1.2	     0.0	     2.8	     3.6	     0.0	     5.0	     2.2	     6.0	     2.3	     2.1	     4.3	     3.4	     1.3	     0.0	     3.3	     5.0	     1.5	     0.0	     1.1	     4.2	     1.6	     0.7	     3.1	     1.2	     0.0	     0.0	     4.0	     1.7	     2.6	     4.7	     1.8	     0.3	     6.3	     0.0	     3.1	     2.0	     2.8			           3.361
 64920.0	 64980.0	     0.0	     4.0	     1.2	     0.0	     4.0	     2.3	     3.7	     4.3	     2.3	     1.2	     2.0	     0.4	     0.0	     5.8	     0.7	     3.1	     3.7	     0.4	     3.0	     1.3	     4.4	     3.0	     1.8	     1.6	     3.4	     0.3	     3.4	     2.3	     0.8	     0.4	     2.3	     0.5	     1.5	     2.7	     3.1	     1.8	     2.1	     3.6	     1.1	     4.2	     0.4	     0.0	     3.8	     5.2	     0.6	     3.2	     3.5	     1.9	     3.0	     2.2	     0.5	     1.1	     6.1	     1.0	     1.6	     0.2	     6.5	     0.5	     0.8	     1.6	     0.0	     4.8	     3.3	     0.0	     5.7	     0.9	     5.4	     1.4	     2.6	     3.3	     4.1	     3.9	     0.0	     2.0	     2.8	     2.0	     0.0	     0.1	     5.3	     1.7	     0.6	     3.8	     1.9	     0.4	     0.0	     4.2	     2.4	     1.4	     3.7	     2.6	     2.6	     5.7	     0.0	     2.1	     0.9	     4.1			           3.378
 64980.0	 65040.0	     0.0	     2.3	     5.8	     0.0	     1.7	     3.2	     3.1	     4.2	     0.1	     1.9	     1.7	     2.2	     0.0	     3.9	     0.2	     4.3	     4.5	     0.3	     2.9	     1.5	     2.8	     0.6	     2.2	     2.3	     4.0	     0.5	     3.5	     2.2	     2.3	     0.0	     3.0	     1.1	     2.8	     3.0	     4.6	     1.1	     0.9	     3.0	     2.6	     4.6	     0.2	     0.0	     4.5	     5.8	     0.0	     4.1	     3.4	     0.4	     1.5	     1.7	     0.0	     1.3	     4.1	     0.0	     0.0	     0.1	     2.6	     0.8	     0.8	     2.3	     0.0	     6.6	     2.3	     0.0	     5.4	     0.9	     5.5	     0.4	     2.4	     3.7	     3.3	     2.4	     0.0	     2.6	     0.9	     3.7	     0.0	     0.0	     3.9	     3.9	     0.0	     3.6	     0.0	     0.0	     0.0	     3.1	     3.8	     0.3	     3.8	     2.0	     3.6	     4.3	     0.0	     3.3	     1.4	     3.3			           3.394
 65040.0	 65100.0	     0.0	     4.2	     4.6	     0.0	     3.9	     3.7	     0.3	     3.9	     0.4	     2.0	     3.2	     2.6	     0.0	     2.1	     0.0	     3.9	     4.7	     0.3	     3.1	     3.6	     0.8	     0.6	     1.9	     1.8	     3.3	     2.7	     2.7	     2.4	     3.8	     0.0	     2.6	     1.4	     1.2	     2.1	     1.5	     0.4	     1.9	     1.7	     5.5	     0.8	     0.2	     0.0	     3.8	     4.2	     0.0	     2.9	     4.9	     0.0	     1.5	     2.9	     0.0	     2.6	     5.2	     0.0	     3.0	     0.1	     5.8	     0.8	     0.6	     2.9	     0.0	     7.1	     3.1	     0.0	     4.9	     0.6	     4.5	     0.8	     2.9	     0.5	     5.1	     0.0	     0.0	     2.1	     2.8	     0.3	     0.0	     0.0	     5.2	     1.0	     0.0	     4.2	     0.0	     0.0	     0.0	     2.2	     2.1	     2.8	     6.8	     0.3	     2.7	     3.7	     0.0	     0.9	     1.7	     3.5			           3.411
 65100.0	 65160.0	     0.0	     1.6	     7.3	     0.0	     2.1	     4.4	     0.1	     3.9	     0.5	     2.2	     4.7	     1.8	     0.0	     4.2	     0.6	     3.1	     6.0	     0.8	     3.8	     4.6	     1.6	     1.4	     0.8	     3.4	     2.9	     1.0	     3.1	     0.7	     3.1	     1.0	     1.9	     0.5	     2.7	     1.6	     0.7	     0.0	     1.9	     2.7	     0.0	     2.4	     0.7	     0.0	     3.8	     4.8	     1.1	     1.9	     4.8	     0.0	     0.6	     0.9	     0.0	     1.4	     3.5	     0.0	     0.4	     0.1	     6.7	     2.3	     0.7	     2.1	     0.0	     5.3	     4.7	     0.0	     3.8	     0.6	     2.5	     1.8	     2.5	     0.1	     4.7	     1.0	     0.0	     0.6	     3.1	     0.0	     2.9	     1.0	     4.4	     3.8	     1.1	     4.2	     0.0	     0.0	     0.0	     2.9	     3.2	     3.4	     7.3	     1.0	     1.9	     4.2	     0.0	     0.5	     1.8	     2.2			           3.428
 65160.0	 65220.0	     0.0	     2.9	     3.0	     0.0	     2.6	     3.6	     0.2	     3.9	     0.7	     1.8	     0.8	     0.9	     0.0	     3.3	     0.5	     3.2	     5.6	     0.0	     1.4	     3.7	     2.2	     1.6	     2.4	     1.6	     3.5	     0.0	     3.6	     1.6	     1.9	     0.5	     1.8	     0.4	     1.6	     2.2	     1.4	     0.0	     1.0	     1.2	     0.0	     1.6	     2.1	     0.0	     4.2	     4.8	     0.8	     1.7	     4.3	     0.0	     2.4	     3.7	     0.1	     2.5	     3.3	     0.3	     3.0	     0.0	     3.2	     0.5	     0.7	     2.0	     0.0	     4.1	     4.0	     0.0	     4.1	     0.7	     3.2	     1.3	     2.3	     3.1	     3.6	     1.5	     0.0	     3.0	     0.8	     0.2	     2.4	     0.1	     4.3	     2.6	     2.9	     4.4	     1.5	     0.0	     0.0	     4.5	     1.4	     2.5	     6.9	     2.0	     1.4	     3.1	     0.0	     1.7	     2.8	     0.4			           3.444
 65220.0	 65280.0	     0.0	     5.8	     6.4	     0.0	     0.8	     2.3	     1.9	     2.8	     1.5	     2.7	     0.9	     3.9	     0.0	     3.0	     0.0	     1.2	     4.6	     0.3	     1.4	     4.1	     1.4	     3.4	     5.4	     0.6	     3.1	     0.3	     1.9	     4.4	     1.1	     0.1	     5.0	     0.0	     2.5	     2.0	     2.3	     0.8	     2.9	     1.6	     0.0	     0.1	     2.9	     0.0	     3.0	     4.1	     0.3	     1.2	     3.9	     0.0	     4.1	     0.6	     0.4	     0.7	     3.7	     0.0	     2.5	     0.3	     3.7	     0.5	     2.1	     1.0	     0.0	     5.6	     2.2	     0.0	     3.7	     2.3	     5.8	     1.4	     1.2	     3.6	     3.9	     2.3	     0.0	     1.5	     4.1	     2.1	     5.2	     1.3	     3.8	     2.4	     2.5	     3.1	     1.7	     0.2	     0.0	     3.5	     3.6	     2.8	     6.4	     0.3	     2.8	     4.7	     0.0	     0.5	     3.8	     2.1			           3.461
 65280.0	 65340.0	     0.0	     4.2	    11.3	     0.0	     2.4	     2.1	     3.1	     2.6	     4.0	     1.1	     0.3	     1.9	     0.0	     3.8	     0.2	     3.1	     3.4	     0.0	     1.5	     4.1	     1.8	     4.7	     1.8	     1.4	     4.0	     0.4	     2.9	     1.6	     1.5	     0.3	     4.0	     1.3	     2.8	     1.9	     2.1	     1.1	     3.6	     2.7	     0.0	     0.1	     3.1	     0.0	     0.0	     6.3	     0.4	     2.9	     4.7	     0.0	     2.5	     0.9	     2.9	     0.3	     3.6	     0.0	     4.7	     0.0	     2.3	     1.8	     2.6	     1.5	     0.0	     2.8	     3.0	     0.0	     2.0	     0.9	     5.9	     1.8	     2.3	     2.7	     2.9	     0.4	     0.0	     4.0	     2.8	     0.9	     2.1	     0.8	     4.9	     2.0	     2.5	     2.8	     2.9	     0.1	     0.0	     3.1	     2.0	     0.3	     6.3	     0.4	     2.4	     4.4	     0.1	     3.7	     3.5	     0.6			           3.478
 65340.0	 65400.0	     0.0	     3.9	     6.0	     0.0	     0.0	     2.8	     2.9	     3.2	     3.6	     1.4	     1.7	     1.3	     0.0	     4.6	     0.0	     4.4	     6.2	     0.0	     2.1	     2.7	     3.3	     3.3	     3.4	     1.5	     2.6	     0.0	     3.7	     0.3	     1.4	     0.6	     3.4	     1.6	     3.5	     1.6	     1.5	     0.5	     1.7	     2.5	     0.0	     0.1	     2.9	     0.0	     0.3	     5.0	     0.0	     4.5	     4.5	     0.1	     1.4	     1.8	     2.1	     1.4	     1.5	     0.0	     4.6	     0.7	     1.6	     1.4	     0.0	     1.9	     0.0	     2.9	     4.6	     0.0	     4.8	     0.0	     4.5	     2.8	     3.4	     4.7	     4.8	     0.0	     0.0	     1.8	     3.1	     5.5	     0.6	     2.7	     4.2	     1.9	     2.5	     1.1	     5.0	     0.7	     0.0	     2.7	     3.2	     3.7	     8.1	     0.7	     1.6	     2.8	     0.0	     4.6	     4.6	     0.2			           3.494
 65400.0	 65460.0	     0.0	     5.3	     0.0	     0.0	     0.0	     3.7	     0.2	     3.6	     2.0	     1.0	     3.7	     0.5	     0.0	     4.4	     0.5	     5.0	     7.8	     0.1	     0.9	     4.3	     2.0	     4.4	     3.8	     0.0	     3.7	     1.4	     3.8	     0.0	     1.6	     0.1	     2.1	     0.2	     1.6	     0.5	     1.8	     0.0	     0.7	     3.2	     2.4	     0.3	     1.7	     0.0	     3.3	     4.2	     0.0	     3.3	     4.7	     3.1	     4.4	     0.9	     4.5	     0.5	     3.3	     0.0	     5.8	     0.2	     0.9	     0.9	     0.7	     1.1	     0.0	     2.1	     2.3	     0.0	     2.4	     0.0	     5.2	     1.2	     3.4	     3.0	     3.6	     0.4	     0.0	     1.2	     4.1	     0.5	     0.2	     3.2	     2.0	     2.6	     3.3	     3.9	     6.7	     0.0	     0.0	     3.3	     2.1	     4.8	     9.0	     0.4	     2.1	     4.2	     0.1	     2.4	     4.0	     1.2			           3.511
 65460.0	 65520.0	     0.0	     5.3	     0.5	     0.0	     0.9	     2.2	     0.0	     3.8	     3.6	     1.7	     2.1	     0.8	     0.0	     5.5	     1.0	     4.0	     6.5	     0.0	     1.6	     3.5	     2.7	     1.8	     3.1	     1.0	     2.3	     0.7	     3.1	     0.1	     1.6	     0.9	     1.5	     0.4	     1.4	     2.5	     1.9	     0.2	     2.3	     4.0	     0.0	     3.3	     1.4	     0.0	     3.4	     4.3	     0.7	     4.5	     4.3	     3.4	     3.7	     3.9	     0.6	     0.9	     3.5	     0.3	     5.0	     0.3	     3.2	     1.8	     1.2	     1.0	     0.0	     2.5	     2.1	     0.0	     2.0	     1.4	     4.7	     1.5	     3.5	     3.3	     4.0	     0.6	     0.0	     4.3	     4.8	     1.1	     0.5	     1.4	     4.7	     1.6	     3.2	     2.8	     3.9	     0.9	     0.0	     3.5	     4.5	     3.4	     9.3	     0.0	     1.6	     3.8	     0.0	     0.8	     5.0	     0.8			           3.528
 65520.0	 65580.0	     0.0	     4.8	     0.1	     0.0	     2.3	     0.9	     0.0	     3.6	     0.4	     1.9	     0.9	     0.7	     0.0	     4.0	     0.5	     4.7	     5.6	     0.4	     0.9	     2.5	     2.5	     3.4	     3.3	     1.6	     2.3	     0.1	     3.5	     0.9	     1.7	     0.4	     2.5	     0.2	     2.1	     1.0	     2.0	     0.4	     2.6	     2.3	     0.0	     0.1	     2.7	     0.0	     1.9	     4.1	     0.6	     2.4	     4.5	     4.0	     2.9	     3.3	     1.4	     1.0	     4.2	     0.0	     5.4	     0.1	     3.8	     1.7	     0.6	     2.3	     0.0	     3.9	     3.7	     0.0	     4.6	     0.8	     4.2	     0.5	     2.9	     4.2	     5.6	     1.5	     0.0	     4.9	     6.4	     1.1	     0.5	     1.0	     2.4	     3.7	     5.6	     3.8	     1.2	     1.4	     0.0	     0.9	     2.9	     1.9	     9.8	     0.0	     0.2	     3.5	     0.0	     0.3	     1.8	     0.0			           3.544
 65580.0	 65640.0	     0.0	     1.2	     2.4	     0.0	     2.7	     2.8	     0.1	     4.7	     2.7	     1.7	     0.7	     0.3	     0.0	     4.5	     0.7	     3.5	     6.4	     0.0	     1.5	     2.0	     1.5	     1.5	     3.0	     0.3	     2.7	     0.0	     3.3	     0.7	     2.8	     0.1	     2.0	     1.8	     2.1	     0.9	     3.2	     1.8	     1.2	     3.8	     0.5	     0.0	     2.5	     0.0	     2.6	     0.3	     2.4	     2.6	     4.7	     1.3	     2.5	     1.5	     2.4	     1.5	     3.8	     0.0	     4.7	     0.1	     3.8	     1.1	     0.2	     1.4	     0.0	     5.1	     2.6	     0.0	     0.6	     2.7	     3.1	     1.0	     2.1	     4.1	     5.7	     0.6	     0.0	     3.3	     4.4	     4.0	     1.0	     2.5	     2.0	     2.3	     6.2	     3.9	     5.4	     0.7	     0.0	     2.2	     4.3	     2.6	     8.3	     0.0	     3.6	     4.6	     0.0	     0.3	     2.1	     0.0			           3.561
 65640.0	 65700.0	     0.0	     3.3	     5.1	     0.0	     0.0	     3.6	     2.2	     2.8	     6.6	     1.6	     1.6	     1.1	     0.0	     3.8	     2.3	     3.8	     6.3	     0.0	     0.7	     2.2	     1.0	     4.2	     3.6	     2.0	     1.5	     0.0	     4.1	     1.5	     2.7	     0.0	     3.8	     1.3	     4.5	     1.3	     3.0	     0.0	     0.9	     0.4	     0.1	     0.2	     3.0	     0.0	     2.7	     3.7	     4.0	     3.2	     4.4	     1.2	     2.6	     3.1	     3.0	     0.9	     2.5	     0.0	     2.0	     0.2	     4.0	     3.7	     1.0	     3.1	     0.0	     3.3	     5.1	     0.0	     1.0	     1.6	     3.1	     1.4	     2.0	     2.5	     6.1	     2.2	     0.0	     2.2	     4.6	     0.0	     2.0	     0.7	     4.0	     2.3	     3.8	     3.5	     6.7	     0.0	     0.0	     1.3	     1.9	     3.6	     6.1	     0.0	     2.4	     4.1	     0.0	     2.7	     3.8	     0.0			           3.578
 65700.0	 65760.0	     0.0	     4.2	     5.5	     0.0	     0.1	     4.4	     0.4	     2.8	     5.1	     2.0	     2.3	     1.5	     0.0	     4.2	     0.2	     2.2	     7.4	     0.0	     1.0	     3.0	     2.2	     2.0	     1.8	     1.6	     3.0	     0.4	     3.6	     1.4	     1.6	     0.0	     2.2	     0.1	     2.8	     4.4	     2.7	     0.2	     2.4	     3.0	     1.1	     0.0	     4.4	     0.0	     2.1	     2.7	     4.0	     4.4	     4.7	     1.2	     3.2	     2.6	     4.2	     0.1	     1.4	     0.3	     4.2	     0.5	     1.9	     0.8	     0.8	     2.1	     0.0	     4.1	     2.2	     0.0	     3.1	     1.1	     5.0	     0.3	     3.0	     5.1	     6.9	     0.3	     0.0	     0.3	     4.8	     2.7	     2.2	     0.0	     4.5	     2.0	     2.7	     3.9	     5.7	     1.2	     0.0	     3.7	     2.9	     1.2	     7.0	     1.3	     2.7	     3.0	     0.0	     2.8	     4.4	     2.1			           3.594
 65760.0	 65820.0	     0.0	     1.8	     9.6	     0.0	     1.6	     4.7	     0.9	     4.2	     2.3	     2.5	     4.6	     0.8	     0.0	     3.7	     1.4	     3.7	     8.1	     0.1	     0.3	     2.4	     3.0	     0.7	     2.5	     1.0	     3.3	     0.4	     2.9	     1.3	     2.9	     0.1	     3.2	     0.1	     1.4	     2.2	     4.2	     0.8	     0.8	     2.0	     0.4	     0.1	     3.0	     0.0	     2.1	     2.5	     2.0	     5.2	     4.7	     2.5	     4.2	     3.2	     4.3	     0.1	     1.9	     1.0	     5.0	     0.0	     1.9	     2.7	     1.0	     2.3	     0.0	     4.9	     2.0	     0.0	     3.5	     0.1	     5.2	     0.3	     2.6	     2.5	     6.6	     0.8	     0.0	     4.1	     6.9	     0.2	     1.2	     1.5	     6.2	     1.6	     4.7	     3.4	     3.8	     0.1	     0.0	     1.5	     3.7	     2.4	     6.0	     3.0	     0.3	     6.6	     0.0	     0.0	     5.1	     1.6			           3.611
 65820.0	 65880.0	     0.0	     8.7	     8.1	     0.0	     3.4	     2.0	     2.1	     3.7	     3.6	     2.3	     2.7	     1.9	     0.0	     4.2	     1.5	     4.1	     3.1	     0.1	     0.9	     2.7	     2.4	     2.0	     3.0	     0.3	     1.9	     0.8	     2.9	     0.0	     2.5	     0.2	     1.9	     0.0	     0.8	     1.7	     2.4	     2.7	     0.9	     0.8	     0.3	     0.6	     3.1	     0.0	     2.5	     3.1	     2.0	     4.4	     5.8	     3.0	     2.5	     3.1	     2.5	     0.0	     2.4	     1.0	     5.3	     0.2	     4.1	     0.3	     0.5	     0.5	     0.0	     4.3	     3.5	     0.0	     3.2	     0.8	     0.5	     0.1	     1.5	     4.8	     5.7	     1.2	     0.0	     2.8	     2.8	     0.1	     4.9	     1.1	     3.8	     1.7	     5.3	     3.2	     5.1	     2.0	     0.0	     0.9	     4.5	     2.4	     1.3	     2.6	     5.4	     5.0	     0.0	     0.0	     5.9	     0.6			           3.628
 65880.0	 65940.0	     0.0	     2.1	     4.2	     0.0	     0.1	     2.5	     3.9	     1.9	     3.4	     2.4	     6.3	     1.3	     0.0	     4.1	     0.7	     2.3	     5.7	     0.0	     0.4	     1.6	     5.4	     2.1	     5.5	     1.1	     2.8	     0.7	     3.6	     0.0	     1.9	     0.1	     2.4	     1.4	     2.6	     1.8	     1.6	     2.7	     0.0	     0.0	     1.7	     0.0	     3.2	     0.0	     3.5	     2.2	     3.5	     1.5	     4.0	     2.2	     6.5	     1.5	     4.7	     0.0	     4.0	     0.3	     3.1	     0.3	     3.3	     2.4	     0.7	     1.9	     0.0	     2.1	     3.1	     0.0	     2.2	     2.1	     2.4	     0.1	     0.9	     4.1	     5.7	     2.3	     0.0	     3.2	     5.3	     2.6	     4.4	     0.8	     3.3	     1.8	     3.6	     3.4	     4.9	     0.3	     0.0	     3.9	     1.0	     2.7	     1.8	     3.3	     2.8	     6.7	     0.0	     0.0	     6.0	     0.1			           3.644
 65940.0	 66000.0	     0.0	     3.9	     9.5	     0.0	     0.2	     4.2	     3.8	     2.2	     2.1	     0.8	     3.1	     0.4	     0.0	     3.6	     0.8	     3.0	     7.7	     0.3	     0.3	     3.6	     4.2	     2.1	     6.5	     0.2	     3.5	     0.6	     4.3	     0.3	     2.2	     0.2	     3.3	     1.1	     2.2	     2.0	     0.8	     0.8	     1.3	     2.5	     0.8	     0.0	     3.2	     0.0	     3.1	     1.7	     2.8	     5.1	     5.9	     1.4	     5.4	     3.2	     0.7	     1.3	     4.3	     0.6	     2.7	     0.3	     2.6	     0.4	     1.3	     1.8	     0.0	     1.0	     5.9	     0.0	     1.8	     0.3	     5.5	     0.0	     2.2	     3.5	     5.0	     0.6	     0.0	     3.6	     4.9	     0.8	     0.7	     1.1	     4.3	     1.1	     3.5	     2.4	     0.0	     0.0	     0.0	     2.9	     3.3	     3.2	     2.3	     3.3	     4.2	     4.8	     0.3	     0.8	     4.3	     0.0			           3.661
 66000.0	 66060.0	     0.0	     0.8	    13.2	     0.0	     0.0	     2.4	     0.4	     4.4	     1.8	     1.4	     0.9	     0.1	     0.0	     3.4	     1.4	     4.2	     6.0	     0.3	     0.3	     1.6	     1.6	     5.0	     4.3	     0.2	     4.1	     0.3	     3.0	     0.0	     1.6	     0.3	     2.2	     0.2	     2.2	     2.5	     1.5	     2.2	     0.8	     4.2	     1.1	     2.9	     2.1	     0.0	     2.7	     5.2	     1.8	     2.1	     4.0	     1.3	     3.9	     1.4	     0.2	     1.5	     1.0	     1.9	     4.5	     0.1	     4.6	     1.8	     1.0	     1.3	     0.0	     3.9	     4.5	     0.0	     2.8	     0.6	     6.2	     0.0	     2.7	     4.3	     5.6	     2.9	     0.0	     3.4	     3.8	     0.9	     2.9	     0.6	     4.0	     1.5	     4.2	     5.2	     0.0	     1.7	     0.0	     0.4	     2.0	     1.9	     2.1	     3.0	     3.3	     3.6	     1.5	     3.3	     2.4	     0.4			           3.678
 66060.0	 66120.0	     0.0	     4.4	     9.0	     0.0	     0.0	     4.3	     0.4	     5.7	     3.1	     1.2	     0.7	     0.0	     0.0	     5.1	     1.4	     3.4	     5.0	     0.0	     0.8	     1.8	     2.9	     5.0	     2.9	     1.4	     3.7	     0.1	     2.7	     2.1	     1.1	     0.3	     2.6	     0.3	     2.5	     2.4	     0.5	     1.9	     0.9	     0.5	     2.0	     0.1	     3.4	     0.0	     3.9	     4.1	     4.2	     2.8	     5.3	     2.1	     3.6	     2.2	     0.0	     1.7	     4.1	     1.0	     4.6	     0.1	     3.2	     0.6	     0.7	     0.8	     0.0	     4.1	     5.1	     0.0	     3.6	     0.7	     7.7	     0.0	     3.0	     2.8	     6.7	     0.8	     0.0	     0.8	     4.5	     0.0	     3.4	     1.1	     2.5	     1.6	     3.6	     2.8	     0.0	     2.5	     0.0	     1.9	     2.7	     3.0	     2.4	     2.9	     3.8	     4.9	     3.9	     0.2	     1.1	     0.6			           3.694
 66120.0	 66180.0	     0.0	     1.5	     9.7	     0.0	     0.4	     5.6	     0.0	     4.0	     5.0	     3.0	     1.2	     0.2	     0.0	     4.5	     1.6	     4.2	     5.4	     0.5	     1.1	     2.4	     5.4	     1.7	     5.4	     1.8	     2.7	     0.4	     5.5	     1.3	     1.5	     0.5	     1.7	     1.3	     2.0	     1.6	     0.8	     2.2	     1.6	     2.2	     1.8	     0.0	     2.0	     0.0	     3.9	     5.3	     3.9	     2.5	     5.1	     0.6	     4.2	     0.6	     0.0	     1.7	     4.1	     0.3	     0.8	     0.3	     3.9	     0.8	     0.7	     2.1	     0.0	     3.3	     3.4	     0.0	     2.4	     0.7	     8.4	     1.6	     1.3	     3.2	     6.2	     0.0	     0.0	     2.5	     0.7	     0.9	     2.7	     1.3	     5.2	     1.3	     3.2	     4.6	     0.0	     2.6	     0.0	     5.3	     4.4	     3.7	     2.0	     1.8	     1.8	     4.0	     1.7	     0.1	     1.2	     0.8			           3.711
 66180.0	 66240.0	     0.0	     1.8	     0.4	     0.0	     1.5	     2.0	     2.7	     1.9	     4.8	     1.8	     0.3	     0.0	     0.0	     4.5	     1.6	     4.6	     4.2	     0.1	     1.3	     2.9	     0.2	     2.7	     4.4	     0.7	     2.6	     0.3	     3.2	     0.8	     2.6	     0.0	     1.6	     1.1	     4.4	     3.0	     0.7	     0.8	     1.6	     4.8	     1.4	     0.0	     0.4	     0.0	     2.1	     5.4	     2.0	     3.2	     2.4	     1.5	     2.4	     1.6	     0.0	     2.0	     4.1	     0.3	     3.5	     0.0	     3.9	     0.5	     1.1	     2.5	     0.0	     2.3	     2.9	     0.0	     2.4	     0.8	     6.0	     0.7	     2.6	     3.2	     2.1	     0.7	     0.0	     5.5	     0.8	     3.9	     6.3	     3.0	     4.6	     1.2	     2.1	     4.2	     0.0	     1.7	     0.0	     0.9	     3.4	     1.4	     4.6	     0.0	     2.0	     5.8	     5.1	     1.1	     2.8	     1.5			           3.728
 66240.0	 66300.0	     0.0	     1.9	     1.1	     0.0	     2.6	     3.1	     1.3	     4.2	     0.0	     2.0	     1.0	     1.1	     0.0	     5.0	     1.7	     3.1	     4.2	     0.3	     3.1	     3.7	     1.4	     0.3	     4.7	     0.2	     2.6	     0.1	     4.1	     0.9	     2.7	     0.1	     2.7	     0.1	     3.1	     4.2	     2.8	     0.3	     0.7	     2.3	     2.8	     0.0	     2.3	     0.0	     3.7	     7.0	     2.3	     1.2	     4.2	     1.0	     1.4	     3.1	     0.0	     0.9	     3.3	     0.7	     4.2	     0.1	     4.0	     2.6	     2.4	     2.4	     0.0	     1.1	     3.2	     0.0	     2.2	     2.7	     7.0	     2.6	     2.4	     2.7	     6.1	     1.3	     0.0	     3.1	     5.3	     0.5	     1.5	     0.9	     6.1	     1.7	     5.2	     1.1	     0.0	     1.5	     0.0	     0.5	     5.6	     2.6	     4.3	     0.3	     0.3	     4.9	     2.2	     3.1	     2.5	     1.2			           3.744
 66300.0	 66360.0	     0.0	     4.5	     1.7	     0.0	     1.3	     3.9	     0.6	     4.0	     0.2	     2.1	     2.9	     0.2	     0.0	     2.8	     1.1	     4.4	     4.8	     0.0	     2.6	     3.0	     1.3	     3.6	     4.6	     0.5	     2.2	     0.0	     4.7	     1.1	     1.5	     0.2	     3.2	     0.0	     0.5	     0.8	     4.9	     0.1	     1.4	     2.6	     1.0	     0.0	     4.1	     0.0	     2.9	     5.3	     2.6	     2.8	     3.2	     4.3	     0.9	     3.6	     0.0	     0.9	     1.9	     0.7	     3.5	     0.5	     4.2	     1.3	     3.3	     0.6	     0.0	     2.8	     4.4	     0.0	     3.8	     0.9	     5.6	     1.7	     2.2	     4.6	     5.5	     2.6	     0.0	     4.6	     3.5	     1.4	     0.9	     0.9	     4.7	     2.6	     4.0	     2.6	     0.0	     0.1	     0.0	     4.0	     2.8	     1.1	     2.3	     2.8	     0.0	     4.0	     3.0	     1.4	     6.1	     2.7			           3.761
 66360.0	 66420.0	     0.0	     4.5	     3.0	     0.0	     3.2	     2.4	     0.8	     3.6	     0.0	     2.6	     1.3	     1.0	     0.0	     2.7	     1.2	     5.7	     4.8	     0.0	     2.5	     1.7	     1.3	     1.4	     5.3	     0.0	     2.6	     0.0	     3.9	     1.0	     0.8	     0.0	     2.3	     0.0	     2.6	     0.4	     3.1	     1.7	     2.3	     2.0	     1.4	     0.0	     5.3	     0.0	     3.2	     7.0	     4.0	     4.1	     4.6	     2.9	     2.8	     1.8	     0.0	     0.6	     3.7	     2.2	     3.9	     0.0	     2.7	     1.3	     2.2	     1.2	     0.0	     0.1	     4.3	     0.0	     2.4	     0.4	     8.3	     0.7	     6.3	     4.2	     6.0	     2.5	     0.0	     5.7	     0.0	     2.1	     0.9	     0.9	     4.4	     2.8	     1.2	     4.1	     0.0	     0.5	     0.0	     4.4	     2.1	     3.4	     0.0	     0.4	     0.0	     3.3	     4.1	     0.8	     5.3	     2.5			           3.778
