TIME(SECONDS)		FISH1	FISH2	FISH3	FISH4	FISH5	FISH6	FISH7	FISH8	FISH9	FISH10	FISH11	FISH12	FISH13	FISH14	FISH15	FISH16	FISH17	FISH18	FISH19	FISH20	FISH21	FISH22	FISH23	FISH24	FISH25	FISH26	FISH27	FISH28	FISH29	FISH30	FISH31	FISH32	FISH33	FISH34	FISH35	FISH36	FISH37	FISH38	FISH39	FISH40	FISH41	FISH42	FISH43	FISH44	FISH45	FISH46	FISH47	FISH48	FISH49	FISH50	FISH51	FISH52	FISH53	FISH54	FISH55	FISH56	FISH57	FISH58	FISH59	FISH60	FISH61	FISH62	FISH63	FISH64	FISH65	FISH66	FISH67	FISH68	FISH69	FISH70	FISH71	FISH72	FISH73	FISH74	FISH75	FISH76	FISH77	FISH78	FISH79	FISH80	FISH81	FISH82	FISH83	FISH84	FISH85	FISH86	FISH87	FISH88	FISH89	FISH90	FISH91	FISH92	FISH93	FISH94	FISH95	FISH96			CLOCK
 65340.0	 65400.0	     0.3	     2.1	     0.1	     0.0	     2.3	     1.8	     0.0	     0.0	     0.8	     0.2	     0.0	     0.1	     0.1	     0.0	     2.0	     0.1	     0.3	     0.5	     0.3	     0.0	     0.2	     0.3	     0.0	     0.7	     0.1	     0.3	     0.0	     0.6	     0.1	     1.6	     0.0	     3.9	     1.1	     1.2	     0.0	     0.4	     0.2	     0.5	     0.0	     0.1	     0.1	     1.3	     4.6	     0.4	     0.0	     0.0	     0.3	     2.1	     8.2	     1.9	     0.6	     0.7	     0.0	     1.6	     0.0	     0.0	     2.3	     0.0	     1.4	     5.3	     0.1	     0.3	     2.2	     2.4	     3.0	     8.0	     3.0	     2.7	     1.8	     0.6	     3.3	     0.3	     1.4	     1.0	     5.3	     8.4	     0.9	     3.3	     0.0	     0.9	     0.9	     3.8	     1.6	     7.4	     1.5	     1.7	     1.0	     6.0	     0.5	     0.5	     1.2	     4.2	     1.9	     2.1	     1.8	     2.7			           7.211
 65400.0	 65460.0	     0.2	     2.8	     0.5	     0.1	     2.3	     0.5	     2.5	     2.0	     0.9	     0.1	     0.0	     0.0	     0.0	     0.0	     0.7	     0.5	     0.4	     0.3	     1.4	     0.1	     0.7	     1.1	     0.0	     0.1	     0.0	     0.7	     0.0	     1.6	     0.0	     0.1	     0.5	     1.5	     1.2	     3.0	     0.0	     0.1	     0.0	     1.5	     0.3	     0.1	     0.1	     1.1	     3.3	     0.3	     0.1	     0.1	     0.6	     2.5	     6.0	     1.4	     2.3	     4.4	     0.0	     0.8	     1.0	     0.0	     1.8	     0.0	     1.4	     0.0	     0.0	     5.3	     0.4	     1.8	     2.5	     5.5	     2.2	     6.8	     0.9	     0.4	     4.1	     0.2	     1.5	     0.9	     2.0	     9.6	     0.5	     5.0	     0.0	     0.2	     3.1	     1.9	     3.7	     0.1	     2.6	     2.9	     1.2	     6.6	     3.6	     0.4	     0.2	     0.3	     0.6	     0.9	     2.2	     0.5			           7.227
 65460.0	 65520.0	     1.2	     2.1	     0.0	     0.0	     0.8	     1.4	     3.3	     0.3	     0.7	     0.3	     0.5	     0.3	     1.4	     0.0	     0.7	     1.2	     2.6	     8.8	     0.2	     0.0	     2.2	     0.5	     0.1	     0.0	     0.7	     0.1	     0.0	     2.1	     0.1	     0.1	     0.1	     5.7	     3.3	     0.1	     0.0	     0.1	     0.0	     0.5	     0.6	     0.1	     1.1	     3.4	     1.9	     0.6	     1.2	     0.9	     1.2	     1.2	     7.4	     2.3	     2.9	     4.1	     0.0	     0.9	     3.7	     2.7	     2.1	     0.0	     2.4	     0.2	     0.0	     3.0	     0.8	     3.1	     0.5	    13.2	     0.5	     0.0	     2.0	     0.0	     3.7	     2.0	     2.3	     0.7	     5.1	     8.2	     1.2	     4.2	     0.0	     0.4	     3.7	     3.0	     5.0	     0.0	     2.5	     0.3	     4.0	     2.1	     0.0	     0.4	     0.5	     1.9	     0.5	     0.1	     2.8	     2.9			           7.244
 65520.0	 65580.0	     0.0	     0.5	     0.7	     0.4	     0.4	     0.6	     4.3	     0.4	     0.2	     0.1	     0.0	     0.0	     0.6	     0.0	     0.6	     0.3	     1.6	     0.9	     0.1	     0.1	     1.1	     1.1	     0.0	     0.0	     0.0	     0.7	     0.0	     2.5	     0.0	     0.1	     1.0	     1.9	     2.5	     2.3	     0.0	     0.9	     0.0	     1.1	     1.1	     0.0	     0.7	     0.7	     0.6	     0.2	     0.0	     0.6	     0.5	     0.9	     8.1	     2.0	     3.9	     1.1	     0.0	     1.4	     0.0	     2.3	     0.3	     0.0	     0.1	     0.0	     0.0	     4.6	     2.3	     1.5	     1.9	     6.0	     0.2	     0.0	     1.1	     0.0	     1.8	     0.5	     1.6	     0.1	     4.6	     8.2	     2.3	     2.4	     0.0	     4.0	     1.7	     3.4	     3.8	     0.0	     1.8	     0.7	     0.2	     8.3	     0.0	     0.5	     1.0	     2.7	     1.6	     0.7	     0.1	     3.0			           7.261
 65580.0	 65640.0	     0.0	     0.0	     0.4	     0.0	     2.4	     0.2	     3.1	     0.5	     0.0	     0.1	     0.1	     0.9	     0.2	     0.0	     0.0	     2.0	     2.5	     0.9	     0.3	     0.0	     0.7	     1.0	     0.6	     2.1	     0.5	     0.5	     0.0	     2.4	     0.0	     0.1	     1.1	    10.5	     0.8	     2.2	     0.0	     0.5	     0.1	     1.9	     0.8	     0.6	     0.6	     0.5	     0.8	     0.1	     0.0	     0.5	     0.3	     0.9	     5.1	     1.7	     2.2	     1.5	     0.0	     0.6	     0.0	     2.0	     1.5	     0.0	     2.3	     0.0	     0.0	     5.7	     1.1	     0.9	     1.6	     7.5	     0.4	     0.0	     0.9	     0.0	     0.1	     0.0	     1.6	     0.3	     4.4	     8.2	     1.8	     4.1	     0.0	     1.3	     4.0	     2.4	     2.7	     0.0	     2.1	     0.1	     0.4	     7.5	     0.0	     0.5	     0.7	     2.8	     2.5	     2.4	     2.5	     2.2			           7.277
 65640.0	 65700.0	     0.0	     0.6	     1.0	     1.9	     0.5	     2.6	     1.3	     1.0	     0.0	     0.6	     0.7	     0.7	     0.4	     0.0	     0.6	     0.0	     1.1	     0.3	     2.8	     2.8	     1.4	     0.1	     0.5	     0.3	     0.2	     0.1	     0.9	     3.6	     0.0	     0.0	     0.0	     1.8	     1.2	     4.0	     0.0	     0.0	     0.1	     1.2	     0.7	     0.3	     0.0	     0.2	     0.9	     0.1	     0.0	     0.8	     0.2	     1.3	    10.9	     0.1	     3.3	     2.1	     1.1	     1.8	     0.0	     0.0	     2.2	     0.0	     2.5	     0.0	     0.0	     5.9	     2.9	     1.6	     1.2	     9.8	     1.4	     0.0	     1.1	     0.2	     0.0	     0.0	     2.9	     0.6	     4.3	     5.8	     2.4	     6.9	     0.0	     1.5	     2.6	     1.0	     2.9	     0.0	     2.6	     1.6	     1.2	     4.3	     5.9	     2.7	     1.7	     1.6	     0.7	     2.3	     3.9	     1.5			           7.294
 65700.0	 65760.0	     0.1	     0.0	     1.8	     0.3	     1.3	     1.6	     3.6	     0.9	     1.1	     0.0	     0.6	     0.9	     1.1	     1.5	     0.0	     0.0	     2.5	     0.4	     0.1	     0.0	     0.8	     0.0	     0.6	     0.0	     0.1	     0.4	     0.0	     0.5	     0.1	     0.1	     0.2	    11.8	     0.9	     0.0	     0.0	     0.6	     0.0	     0.4	     0.1	     0.0	     0.9	     0.1	     1.2	     0.1	     0.0	     1.3	     2.5	     1.1	    12.2	     0.5	     1.6	     1.8	     0.4	     0.0	     0.0	     2.5	     3.9	     0.0	     2.7	     0.0	     0.0	     0.8	     0.3	     1.3	     0.7	    12.3	     0.1	     0.0	     1.0	     1.0	     1.4	     1.8	     2.7	     3.6	     7.3	     0.1	     1.6	     8.4	     0.0	     3.0	     0.3	     5.0	     2.4	     0.0	     1.4	     1.3	     1.1	     2.6	     1.1	     1.5	     0.9	     2.7	     1.5	     2.7	     0.3	     2.8			           7.311
 65760.0	 65820.0	     0.3	     0.8	     0.2	     0.6	     1.2	     0.9	     7.3	     0.5	     0.7	     0.0	     0.1	     0.1	     2.4	     6.9	     0.8	     0.0	     1.1	     0.9	     0.3	     0.1	     1.8	     0.0	     0.3	     0.3	     0.1	     0.1	     0.3	     0.5	     0.4	     1.9	     0.4	     5.8	     3.0	     0.0	     0.6	     0.1	     0.0	     0.2	     0.3	     0.0	     0.3	     0.4	     0.0	     0.1	     0.4	     0.4	     1.4	     0.2	    11.0	     2.5	     3.2	     0.7	     0.0	     1.0	     0.0	     4.0	     1.4	     0.0	     1.3	     0.0	     0.0	     0.9	     1.8	     4.6	     0.8	    13.1	     1.0	     0.0	     1.3	     3.3	     0.7	     4.0	     1.7	     0.5	     6.8	     0.0	     0.3	     4.0	     0.0	     0.4	     6.8	     2.8	     3.2	     0.0	     2.0	     0.4	     0.0	     5.9	     0.8	     1.7	     1.7	     1.8	     2.0	     0.0	     1.9	     1.2			           7.328
 65820.0	 65880.0	     0.4	     0.0	     0.3	     0.2	     0.3	     0.5	     3.9	     1.4	     0.1	     0.8	     0.0	     0.1	     1.8	     0.0	     0.1	     0.0	     2.2	     2.0	     0.3	     0.0	     1.0	     0.0	     0.1	     0.4	     0.1	     0.4	     0.0	     0.3	     0.0	     0.4	     0.3	     6.6	     2.0	     1.1	     0.0	     1.5	     0.0	     1.0	     0.3	     0.1	     0.8	     0.0	     0.1	     0.1	     0.0	     2.5	     0.1	     0.0	     9.6	     2.5	     2.1	     1.5	     2.2	     1.2	     2.8	     4.9	     1.3	     0.8	     1.0	     0.0	     0.0	     6.1	     2.5	     0.6	     0.2	    15.6	     0.5	     0.0	     0.2	     0.4	     0.0	     0.0	     1.2	     0.7	     7.2	     0.0	     0.6	     1.5	     0.0	     2.1	     2.3	     4.6	     3.6	     0.0	     1.1	     0.7	     0.0	     6.2	     0.1	     3.4	     0.8	     2.0	     1.5	     2.2	     0.7	     1.0			           7.344
 65880.0	 65940.0	     1.9	     0.0	     0.0	     0.2	     1.4	     0.9	     0.5	     2.8	     0.0	     0.4	     0.0	     0.1	     0.8	     0.2	     0.0	     0.0	     0.6	     4.1	     0.0	     0.0	     0.4	     0.1	     1.0	     0.3	     1.4	     0.0	     0.3	     0.0	     0.0	     0.1	     0.8	    12.4	     0.4	     0.1	     0.0	     0.2	     0.0	     0.7	     0.6	     0.0	     0.3	     0.0	     0.3	     0.0	     1.0	     0.2	     0.0	     0.0	     0.5	     2.1	     2.9	     2.1	     2.4	     1.5	     0.0	     4.4	     0.5	     1.7	     2.1	     0.0	     0.0	     8.6	     1.5	     0.0	     0.0	     8.2	     0.0	     0.0	     2.7	     1.1	     0.3	     0.2	     1.7	     1.9	     8.7	     0.0	     2.5	     6.5	     0.0	     1.3	     4.0	     2.8	     1.9	     0.0	     2.7	     1.6	     0.8	     6.3	     0.2	     2.4	     2.8	     3.0	     2.5	     1.0	     2.8	     1.8			           7.361
 65940.0	 66000.0	     1.1	     0.0	     1.1	     0.1	     0.8	     1.3	     0.2	     0.2	     0.5	     0.2	     0.6	     0.0	     0.4	     0.3	     0.0	     0.0	     1.1	     0.0	     0.1	     0.0	     0.6	     0.0	     1.3	     0.1	     0.3	     2.0	     0.0	     0.5	     0.4	     1.6	     0.1	     9.1	     3.4	     0.0	     0.8	     2.0	     0.3	     0.3	     0.6	     0.1	     1.1	     0.0	     0.0	     0.0	     0.1	     1.1	     0.2	     0.4	     0.5	     0.0	     2.7	     3.2	     1.3	     0.7	     0.0	     1.8	     2.4	     3.7	     1.1	     0.0	     0.1	     0.3	     1.2	     0.0	     0.7	     3.2	     3.8	     0.0	     0.1	     0.9	     1.4	     0.1	     3.8	     0.8	     9.2	     0.0	     0.9	     1.9	     0.0	     0.1	     3.9	     1.8	     2.2	     0.0	     1.4	     1.4	     0.0	     8.6	     4.9	     0.6	     0.6	     3.5	     1.8	     0.8	     3.3	     1.6			           7.378
 66000.0	 66060.0	     0.6	     0.0	     0.4	     0.6	     0.9	     5.2	     1.1	     0.5	     0.2	     0.2	     0.1	     0.1	     0.3	     1.3	     0.1	     0.0	     1.1	     0.0	     0.0	     0.7	     2.1	     1.0	     0.0	     1.6	     3.3	     2.3	     0.0	     0.3	     0.0	     0.7	     0.3	     5.6	     3.4	     1.1	     0.8	     0.0	     0.0	     0.4	     0.1	     0.0	     0.2	     0.4	     0.0	     0.0	     0.0	     0.3	     0.1	     0.7	     6.8	     1.5	     4.3	     1.4	     2.4	     0.0	     0.0	     3.9	     0.8	     1.6	     1.6	     0.0	     2.8	     0.0	     1.4	     2.3	     0.7	     0.0	     0.2	     0.0	     0.5	     0.9	     0.9	     0.7	     1.9	     0.7	     4.8	     0.0	     0.2	     5.7	     0.0	     0.8	     3.7	     0.7	     2.9	     0.0	     2.1	     1.0	     0.0	     0.0	     4.3	     2.8	     0.3	     3.1	     1.0	     1.2	     0.4	     0.9			           7.394
 66060.0	 66120.0	     1.1	     0.0	     0.2	     0.2	     0.4	     1.1	     0.5	     1.0	     0.0	     0.4	     0.0	     0.1	     1.4	     0.1	     0.1	     0.0	     1.0	     2.0	     0.5	     1.5	     0.7	     1.9	     0.7	     2.5	     2.7	     2.0	     0.2	     4.2	     0.0	     2.1	     0.5	     0.2	     2.4	     0.8	     0.0	     0.0	     0.0	     0.1	     0.0	     0.0	     0.1	     0.7	     0.9	     0.2	     0.3	     0.0	     0.5	     1.3	     9.0	     1.1	     1.2	     2.9	     4.5	     0.5	     0.0	     2.1	     1.7	     1.2	     1.1	     0.0	     1.9	     4.8	     0.5	     0.7	     0.0	     0.0	     1.6	     3.8	     2.3	     0.1	     0.2	     1.8	     2.6	     1.6	     6.1	     0.0	     0.3	    10.0	     0.0	     2.5	     2.4	     1.1	     0.0	     0.0	     2.2	     0.9	     0.0	     1.3	     3.1	     2.6	     0.2	     2.8	     1.3	     0.0	     0.8	     1.5			           7.411
 66120.0	 66180.0	     1.5	     0.1	     0.7	     1.8	     0.8	     0.3	     1.5	     0.7	     0.0	     0.6	     0.0	     0.1	     0.4	     0.5	     1.0	     0.0	     0.6	     0.0	     0.1	     0.4	     0.3	     0.0	     0.0	     2.5	     0.2	     1.8	     0.0	     4.0	     0.1	     0.8	     0.5	     1.3	     1.5	     1.3	     0.3	     0.1	     0.1	     0.1	     0.0	     0.0	     0.1	     0.1	     3.1	     0.1	     4.6	     0.0	     0.5	     1.7	     6.2	     1.5	     2.0	     1.5	     2.7	     1.1	     0.0	     3.7	     0.8	     1.9	     1.7	     0.0	     2.6	     6.9	     1.3	     1.6	     0.0	     0.0	     1.1	     0.0	     0.8	     0.3	     0.0	     1.5	     3.2	     0.9	     3.8	     0.0	     2.3	     4.3	     0.0	     3.2	     0.1	     2.5	     0.0	     0.0	     0.3	     0.8	     0.0	     7.6	     0.0	     5.8	     0.3	     3.4	     0.5	     2.8	     1.2	     1.7			           7.428
 66180.0	 66240.0	     0.8	     1.8	     0.5	     0.1	     0.6	     2.6	     0.0	     0.8	     0.0	     0.6	     0.2	     0.0	     0.3	     0.2	     0.3	     0.0	     0.6	     0.1	     0.8	     0.0	     2.8	     0.2	     0.0	     2.1	     0.6	     1.8	     0.1	     2.4	     0.0	     1.3	     0.5	     2.6	     1.2	     2.9	     0.2	     0.1	     0.1	     0.3	     0.0	     0.1	     0.4	     1.3	     1.4	     0.3	     2.1	     0.0	     0.1	     2.6	     0.6	     1.4	     1.8	     2.4	     2.8	     0.6	     0.0	     4.0	     1.3	     0.0	     0.8	     0.0	     1.3	     8.8	     2.6	     3.0	     0.0	     0.0	     2.8	     0.0	     1.4	     0.0	     0.0	     4.2	     1.8	     0.8	     4.9	     0.0	     1.1	     2.2	     0.0	     2.5	     3.6	     2.2	     0.3	     0.0	     0.0	     0.9	     0.0	     1.8	     0.0	     6.7	     0.8	     1.9	     0.6	     0.9	     1.3	     0.9			           7.444
 66240.0	 66300.0	     0.3	     1.8	     0.7	     0.7	     0.6	     0.5	     0.0	     0.7	     0.0	     0.1	     0.0	     0.2	     0.4	     0.9	     0.5	     0.1	     1.1	     1.6	     0.1	     0.2	     1.3	     0.1	     1.4	     0.6	     0.1	     2.0	     0.0	     1.0	     0.2	     1.6	     0.9	     3.5	     1.4	     4.0	     0.0	     0.1	     0.3	     0.3	     0.1	     0.1	     0.1	     2.0	     0.3	     0.6	     0.2	     0.0	     0.0	     2.5	     0.5	     0.0	     3.3	     4.6	     2.6	     0.3	     0.0	     2.9	     0.6	     0.0	     1.9	     1.2	     1.8	     3.4	     2.1	     0.7	     0.0	     0.0	     3.0	     0.0	     1.5	     0.0	     0.5	     2.8	     1.1	     0.4	     9.1	     0.0	     0.3	     5.0	     0.0	     3.6	     2.0	     2.2	     2.7	     0.0	     0.3	     0.2	     0.0	     6.1	     0.3	     7.9	     2.1	     2.9	     0.3	     2.2	     1.1	     0.5			           7.461
 66300.0	 66360.0	     0.7	     2.8	     0.9	     0.8	     0.5	     0.4	     0.0	     0.3	     0.1	     0.9	     0.0	     0.0	     0.1	     0.2	     1.9	     0.2	     1.2	     0.6	     0.0	     0.0	     0.5	     0.5	     0.1	     0.9	     0.1	     1.6	     0.1	     0.6	     0.0	     0.0	     2.3	     3.7	     2.2	     1.7	     0.3	     0.0	     0.0	     0.2	     0.0	     0.3	     0.1	     0.5	     4.2	     0.1	     0.0	     1.7	     0.1	     0.1	     6.4	     0.4	     1.6	     2.7	     3.2	     0.0	     2.3	     1.3	     1.3	     0.8	     0.2	     0.0	     6.3	     7.4	     2.5	     2.2	     0.0	     0.0	     2.9	     0.0	     0.9	     0.1	     0.0	     3.5	     2.2	     1.0	     7.5	     1.9	     2.1	     4.9	     0.0	     0.7	     0.0	     3.4	     0.9	     0.0	     2.3	     1.1	     0.0	     6.2	     3.6	     0.6	     3.0	     4.0	     0.7	     2.9	     0.2	     1.9			           7.477
 66360.0	 66420.0	     0.5	     1.9	     0.7	     0.4	     0.6	     0.1	     1.0	     0.5	     0.0	     0.2	     0.2	     0.2	     0.1	     0.0	     2.5	     0.0	     1.6	     2.8	     0.1	     0.0	     2.2	     0.1	     0.6	     0.0	     0.2	     1.9	     0.0	     4.0	     0.0	     0.1	     0.4	     0.1	     0.2	     1.5	     0.0	     0.1	     0.0	     0.5	     0.1	     2.5	     0.1	     1.0	     0.2	     1.1	     0.0	     1.6	     0.1	     1.7	     1.0	     0.8	     1.3	     2.1	     2.6	     0.0	     0.0	     2.4	     2.1	     1.7	     0.8	     0.0	     4.9	     8.9	     0.7	     2.8	     0.7	     0.0	     0.8	     0.0	     0.4	     1.7	     0.0	     3.9	     1.2	     1.0	     7.6	     3.6	     1.6	     4.3	     0.0	     4.5	     6.0	     2.3	     0.2	     4.8	     2.5	     1.2	     0.5	     6.2	     0.0	     1.0	     2.8	     2.4	     1.7	     1.6	     0.5	     0.8			           7.494
 66420.0	 66480.0	     0.5	     3.2	     2.3	     0.1	     0.3	     0.0	     0.0	     0.5	     0.0	     0.0	     2.0	     0.9	     0.0	     0.0	     0.5	     0.3	     0.2	     2.7	     0.3	     0.1	     0.8	     0.4	     1.6	     0.0	     0.2	     0.6	     0.0	     1.9	     0.1	     0.0	     2.1	     0.0	     1.6	     0.9	     0.1	     0.2	     0.2	     0.3	     0.4	     0.8	     0.4	     0.5	     0.8	     0.7	     0.0	     1.0	     0.2	     1.7	     2.3	     1.2	     2.0	     2.0	     2.5	     0.0	     6.6	     4.8	     0.3	     0.0	     2.4	     5.6	     0.9	     8.6	     1.6	     2.3	     2.3	     0.0	     1.2	     0.0	     0.5	     0.5	     0.0	     5.0	     3.8	     0.3	     5.6	     0.1	     1.9	     6.6	     0.0	     1.0	     2.2	     2.8	     1.8	     0.1	     1.8	     1.2	     2.4	     8.3	     0.0	     1.2	     1.9	     2.0	     0.9	     1.5	     3.5	     3.2			           7.511
 66480.0	 66540.0	     0.1	     2.6	     1.9	     0.2	     1.1	     0.0	     0.0	     0.1	     0.2	     0.6	     0.1	     0.0	     0.3	     0.0	     0.1	     0.1	     1.2	     2.6	     0.2	     0.0	     0.4	     0.0	     0.3	     0.0	     0.0	     0.1	     0.6	     1.5	     0.0	     0.3	     2.1	     1.5	     0.9	     0.1	     0.0	     0.3	     0.0	     0.4	     0.0	     1.4	     0.0	     0.8	     2.0	     0.1	     1.3	     3.9	     0.5	     0.4	     6.8	     1.0	     2.3	     3.3	     2.3	     0.0	     0.2	     2.7	     1.5	     0.0	     1.6	     4.5	     2.4	     4.9	     1.8	     1.4	     1.1	     0.0	     2.9	     0.0	     1.2	     1.4	     0.0	     1.1	     3.8	     0.3	     9.0	     0.0	     2.3	     2.5	     0.0	     2.8	     2.1	     3.0	     3.5	     0.2	     2.0	     0.5	     0.0	     9.3	     0.0	     2.5	     1.4	     5.7	     1.2	     0.9	     2.4	     0.4			           7.527
 66540.0	 66600.0	     0.0	     1.2	     2.3	     0.8	     0.3	     1.6	     0.0	     0.0	     0.1	     0.3	     0.2	     0.0	     2.6	     1.8	     0.6	     0.1	     0.0	     1.8	     0.2	     0.2	     0.5	     0.3	     0.5	     0.1	     0.4	     0.9	     0.8	     2.7	     0.0	     0.3	     0.8	     2.1	     0.8	     2.3	     0.1	     0.2	     0.0	     0.0	     0.2	     0.1	     0.6	     1.8	     3.3	     0.1	     2.2	     0.3	     1.6	     1.1	     7.9	     1.6	     0.4	     2.5	     2.9	     0.0	     0.0	     2.7	     1.3	     0.0	     1.6	     0.0	     4.3	     0.7	     3.1	     2.7	     0.6	     0.0	     2.1	     0.3	     0.5	     0.8	     0.0	     2.1	     0.9	     1.1	     8.3	     0.0	     0.5	     4.3	     0.0	     3.9	     0.0	     2.3	     1.2	     3.3	     1.3	     0.4	     0.0	     9.2	     0.0	     5.2	     1.3	     2.2	     3.8	     2.6	     0.9	     1.7			           7.544
 66600.0	 66660.0	     0.0	     1.1	     2.1	     0.0	     0.3	     2.2	     0.0	     0.1	     0.5	     1.3	     0.4	     0.2	     0.2	     2.4	     0.3	     2.8	     0.9	     2.8	     0.1	     0.0	     0.0	     0.4	     0.2	     0.0	     0.3	     0.7	     0.0	     1.2	     0.0	     0.0	     0.1	     0.6	     1.1	     3.2	     0.0	     0.0	     0.0	     0.0	     0.2	     0.2	     0.1	     1.4	     2.5	     0.1	     0.0	     0.3	     0.7	     2.3	     8.3	     2.9	     0.3	     3.8	     4.4	     2.3	     0.0	     3.0	     0.3	     0.4	     2.2	     0.0	     2.0	     0.3	     1.3	     1.5	     1.9	     0.0	     3.5	     1.4	     0.2	     0.4	     1.9	     2.2	     1.9	     2.0	    11.7	     0.0	     1.1	     2.4	     0.1	     1.1	     1.0	     3.8	     0.8	     4.7	     1.4	     1.1	     0.0	     8.9	     0.0	     0.2	     0.2	     6.2	     1.1	     0.5	     0.7	     0.8			           7.561
 66660.0	 66720.0	     0.0	     0.1	     0.3	     0.0	     0.6	     0.3	     0.0	     0.0	     0.7	     1.8	     0.6	     0.0	     2.3	     0.6	     0.1	     0.9	     0.7	     0.6	     0.0	     0.0	     1.1	     1.5	     0.2	     0.0	     1.6	     1.3	     0.0	     4.8	     1.1	     1.1	     0.1	     4.1	     0.4	     0.3	     0.3	     0.1	     1.1	     0.2	     1.7	     0.4	     0.7	     1.3	     3.1	     0.3	     0.3	     0.2	     0.3	     1.1	     0.0	     3.4	     1.1	     2.9	     3.4	     3.0	     1.7	     1.3	     0.3	     0.0	     1.7	     0.0	     2.8	     1.5	     0.9	     1.0	     1.0	     0.0	     2.6	     0.0	     2.0	     0.3	     0.8	     0.4	     3.0	     1.2	     9.3	     0.0	     1.9	     4.5	     0.0	     3.2	     3.3	     5.8	     0.1	     5.2	     2.1	     0.7	     0.0	     8.2	     0.0	     4.8	     0.5	     3.7	     1.2	     0.1	     0.6	     1.3			           7.578
 66720.0	 66780.0	     0.1	     1.5	     1.6	     0.0	     0.3	     1.2	     0.0	     0.3	     0.4	     0.4	     0.2	     0.8	     0.2	     0.0	     0.3	     0.0	     0.2	     1.1	     0.1	     0.0	     1.0	     1.8	     0.1	     0.1	     0.1	     0.1	     0.4	     4.8	     2.6	     0.6	     0.8	     5.0	     0.4	     2.4	     0.3	     0.0	     0.0	     1.4	     0.0	     0.3	     0.4	     3.2	     4.5	     0.3	     0.8	     3.2	     0.3	     1.2	     0.0	     0.7	     0.9	     3.5	     2.0	     2.5	     9.6	     3.0	     1.5	     0.0	     1.9	     0.0	     2.9	     4.5	     2.4	     3.9	     0.7	     0.0	     3.1	     0.0	     0.7	     0.3	     2.1	     1.2	     0.9	     2.7	    10.2	     0.0	     0.8	     4.8	     0.0	     2.5	     0.5	     4.8	     0.0	     8.8	     0.7	     3.0	     0.0	     9.2	     2.9	     3.4	     1.0	     1.8	     1.0	     1.6	     4.0	     1.1			           7.594
 66780.0	 66840.0	     0.0	     1.7	     1.4	     0.0	     0.5	     2.2	     0.0	     0.8	     1.2	     0.4	     0.3	     0.1	     1.6	     0.4	     0.2	     0.1	     1.0	     0.3	     0.0	     0.0	     1.0	     0.7	     0.3	     0.0	     0.1	     0.5	     1.3	     0.1	     0.1	     0.3	     1.0	     6.9	     0.9	     1.2	     0.2	     0.2	     0.1	     1.4	     0.4	     0.0	     0.7	     1.5	     0.3	     0.1	     1.0	     0.1	     0.3	     0.1	     0.0	     0.6	     2.9	     2.3	     2.6	     1.6	    10.0	     1.2	     2.5	     0.0	     0.4	     0.0	     2.5	     3.8	     2.1	     2.5	     1.8	     0.0	     0.4	     0.0	     2.6	     0.3	     0.0	     3.7	     1.5	     1.3	     9.9	     0.0	     1.3	     4.0	     0.0	     1.4	     0.0	     5.6	     0.0	     7.7	     1.5	     0.9	     0.0	     9.9	     8.2	     5.8	     0.9	     3.6	     1.7	     2.0	     0.3	     0.5			           7.611
 66840.0	 66900.0	     0.0	     2.0	     0.9	     0.0	     0.4	     5.7	     1.5	     0.9	     0.2	     0.9	     0.2	     0.7	     0.6	     0.0	     0.3	     0.1	     0.3	     3.2	     0.0	     0.0	     0.0	     0.2	     1.3	     0.1	     0.1	     0.5	     0.6	     0.3	     0.7	     1.9	     0.1	     1.0	     1.6	     2.5	     0.0	     0.3	     0.0	     0.8	     0.2	     0.1	     0.1	     0.3	     1.2	     0.1	     0.1	     0.1	     0.2	     1.9	     0.0	     2.0	     1.6	     1.5	     0.4	     2.2	     0.0	     0.3	     2.7	     0.9	     0.0	     0.0	     3.4	     0.8	     0.7	     2.9	     0.7	     0.0	     2.5	     0.0	     1.1	     0.3	     0.0	     4.0	     3.8	     1.0	     8.1	     0.0	     2.5	     4.7	     2.7	     0.2	     0.0	     2.5	     0.0	     5.0	     2.1	     3.0	     0.0	    10.3	     3.5	     1.7	     1.4	     1.6	     2.7	     1.3	     0.0	     1.3			           7.628
 66900.0	 66960.0	     0.9	     2.6	     0.3	     0.0	     1.4	     1.4	     2.8	     0.2	     1.3	     0.2	     0.0	     0.6	     0.4	     0.1	     0.5	     1.5	     0.7	     1.2	     0.2	     0.0	     1.0	     0.4	     1.1	     0.0	     0.2	     0.1	     0.2	     0.5	     0.8	     0.9	     1.4	     7.7	     1.4	     0.5	     0.0	     0.8	     0.0	     0.3	     0.0	     0.0	     0.1	     0.6	     0.8	     0.2	     1.1	     0.2	     1.4	     2.4	     0.0	     0.3	     0.0	     0.5	     0.2	     1.4	     5.1	     2.9	     2.0	     2.1	     2.1	     0.0	     3.5	     0.2	     2.9	     1.5	     1.4	     0.0	     2.2	     2.3	     2.6	     0.4	     0.3	     2.6	     0.9	     5.7	     8.9	     0.0	     0.4	     4.5	     1.8	     1.7	     0.1	     2.5	     0.0	     6.5	     1.8	     3.7	     0.0	     2.8	     7.4	     5.4	     0.9	     0.0	     1.2	     1.5	     0.1	     0.7			           7.644
