"zth","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50","f51","f52","f53","f54","f55","f56","f57","f58","f59","f60","f61","f62","f63","f64","f65","f66","f67","f68","f69","f70","f71","f72","f73","f74","f75","f76","f77","f78","f79","f80","f81","f82","f83","f84","f85","f86","f87","f88","f89","f90","f91","f92","f93","f94","f95","f96"
57.5080555555556,2020-02-12 19:25:38,2020-02-12 19:28:39,2020-02-12 19:28:52,2020-02-12 19:31:54,2020-02-12 19:32:07,2020-02-12 19:35:09,2020-02-12 19:25:38,2020-02-12 19:28:39,2020-02-12 19:28:52,2020-02-12 19:31:54,2020-02-12 19:32:07,2020-02-12 19:35:09,2020-02-12 19:25:50,2020-02-12 19:28:27,2020-02-12 19:29:04,2020-02-12 19:31:42,2020-02-12 19:32:19,2020-02-12 19:34:56,2020-02-12 19:25:50,2020-02-12 19:28:27,2020-02-12 19:29:04,2020-02-12 19:31:42,2020-02-12 19:32:19,2020-02-12 19:34:56,2020-02-12 19:26:02,2020-02-12 19:28:15,2020-02-12 19:29:16,2020-02-12 19:31:30,2020-02-12 19:32:31,2020-02-12 19:34:44,2020-02-12 19:26:02,2020-02-12 19:28:15,2020-02-12 19:29:16,2020-02-12 19:31:30,2020-02-12 19:32:31,2020-02-12 19:34:44,2020-02-12 19:26:14,2020-02-12 19:28:03,2020-02-12 19:29:28,2020-02-12 19:31:17,2020-02-12 19:32:43,2020-02-12 19:34:32,2020-02-12 19:26:14,2020-02-12 19:28:03,2020-02-12 19:29:28,2020-02-12 19:31:17,2020-02-12 19:32:43,2020-02-12 19:34:32,2020-02-12 19:26:26,2020-02-12 19:27:51,2020-02-12 19:29:40,2020-02-12 19:31:05,2020-02-12 19:32:55,2020-02-12 19:34:20,2020-02-12 19:26:26,2020-02-12 19:27:51,2020-02-12 19:29:40,2020-02-12 19:31:05,2020-02-12 19:32:55,2020-02-12 19:34:20,2020-02-12 19:26:38,2020-02-12 19:27:39,2020-02-12 19:29:52,2020-02-12 19:30:53,2020-02-12 19:33:07,2020-02-12 19:34:08,2020-02-12 19:26:38,2020-02-12 19:27:39,2020-02-12 19:29:52,2020-02-12 19:30:53,2020-02-12 19:33:07,2020-02-12 19:34:08,2020-02-12 19:26:49,2020-02-12 19:27:26,2020-02-12 19:30:04,2020-02-12 19:30:41,2020-02-12 19:33:19,2020-02-12 19:33:55,2020-02-12 19:26:49,2020-02-12 19:27:26,2020-02-12 19:30:04,2020-02-12 19:30:41,2020-02-12 19:33:19,2020-02-12 19:33:55,2020-02-12 19:27:01,2020-02-12 19:27:14,2020-02-12 19:30:16,2020-02-12 19:30:29,2020-02-12 19:33:31,2020-02-12 19:33:43,2020-02-12 19:27:01,2020-02-12 19:27:14,2020-02-12 19:30:16,2020-02-12 19:30:29,2020-02-12 19:33:31,2020-02-12 19:33:43
57.6733333333333,2020-02-12 19:35:33,2020-02-12 19:38:35,2020-02-12 19:38:47,2020-02-12 19:41:49,2020-02-12 19:42:02,2020-02-12 19:45:04,2020-02-12 19:35:33,2020-02-12 19:38:35,2020-02-12 19:38:47,2020-02-12 19:41:49,2020-02-12 19:42:02,2020-02-12 19:45:04,2020-02-12 19:35:45,2020-02-12 19:38:22,2020-02-12 19:38:59,2020-02-12 19:41:37,2020-02-12 19:42:14,2020-02-12 19:44:52,2020-02-12 19:35:45,2020-02-12 19:38:22,2020-02-12 19:38:59,2020-02-12 19:41:37,2020-02-12 19:42:14,2020-02-12 19:44:52,2020-02-12 19:35:57,2020-02-12 19:38:10,2020-02-12 19:39:11,2020-02-12 19:41:25,2020-02-12 19:42:26,2020-02-12 19:44:39,2020-02-12 19:35:57,2020-02-12 19:38:10,2020-02-12 19:39:11,2020-02-12 19:41:25,2020-02-12 19:42:26,2020-02-12 19:44:39,2020-02-12 19:36:09,2020-02-12 19:37:58,2020-02-12 19:39:23,2020-02-12 19:41:13,2020-02-12 19:42:38,2020-02-12 19:44:27,2020-02-12 19:36:09,2020-02-12 19:37:58,2020-02-12 19:39:23,2020-02-12 19:41:13,2020-02-12 19:42:38,2020-02-12 19:44:27,2020-02-12 19:36:21,2020-02-12 19:37:46,2020-02-12 19:39:35,2020-02-12 19:41:00,2020-02-12 19:42:50,2020-02-12 19:44:15,2020-02-12 19:36:21,2020-02-12 19:37:46,2020-02-12 19:39:35,2020-02-12 19:41:00,2020-02-12 19:42:50,2020-02-12 19:44:15,2020-02-12 19:36:33,2020-02-12 19:37:34,2020-02-12 19:39:47,2020-02-12 19:40:48,2020-02-12 19:43:02,2020-02-12 19:44:03,2020-02-12 19:36:33,2020-02-12 19:37:34,2020-02-12 19:39:47,2020-02-12 19:40:48,2020-02-12 19:43:02,2020-02-12 19:44:03,2020-02-12 19:36:45,2020-02-12 19:37:22,2020-02-12 19:39:59,2020-02-12 19:40:36,2020-02-12 19:43:14,2020-02-12 19:43:51,2020-02-12 19:36:45,2020-02-12 19:37:22,2020-02-12 19:39:59,2020-02-12 19:40:36,2020-02-12 19:43:14,2020-02-12 19:43:51,2020-02-12 19:36:57,2020-02-12 19:37:09,2020-02-12 19:40:11,2020-02-12 19:40:24,2020-02-12 19:43:26,2020-02-12 19:43:38,2020-02-12 19:36:57,2020-02-12 19:37:09,2020-02-12 19:40:11,2020-02-12 19:40:24,2020-02-12 19:43:26,2020-02-12 19:43:38
57.8386111111111,2020-02-12 19:45:28,2020-02-12 19:48:30,2020-02-12 19:48:43,2020-02-12 19:51:45,2020-02-12 19:51:57,2020-02-12 19:54:59,2020-02-12 19:45:28,2020-02-12 19:48:30,2020-02-12 19:48:43,2020-02-12 19:51:45,2020-02-12 19:51:57,2020-02-12 19:54:59,2020-02-12 19:45:40,2020-02-12 19:48:18,2020-02-12 19:48:55,2020-02-12 19:51:32,2020-02-12 19:52:09,2020-02-12 19:54:47,2020-02-12 19:45:40,2020-02-12 19:48:18,2020-02-12 19:48:55,2020-02-12 19:51:32,2020-02-12 19:52:09,2020-02-12 19:54:47,2020-02-12 19:45:52,2020-02-12 19:48:06,2020-02-12 19:49:07,2020-02-12 19:51:20,2020-02-12 19:52:21,2020-02-12 19:54:35,2020-02-12 19:45:52,2020-02-12 19:48:06,2020-02-12 19:49:07,2020-02-12 19:51:20,2020-02-12 19:52:21,2020-02-12 19:54:35,2020-02-12 19:46:04,2020-02-12 19:47:53,2020-02-12 19:49:19,2020-02-12 19:51:08,2020-02-12 19:52:33,2020-02-12 19:54:23,2020-02-12 19:46:04,2020-02-12 19:47:53,2020-02-12 19:49:19,2020-02-12 19:51:08,2020-02-12 19:52:33,2020-02-12 19:54:23,2020-02-12 19:46:16,2020-02-12 19:47:41,2020-02-12 19:49:31,2020-02-12 19:50:56,2020-02-12 19:52:45,2020-02-12 19:54:10,2020-02-12 19:46:16,2020-02-12 19:47:41,2020-02-12 19:49:31,2020-02-12 19:50:56,2020-02-12 19:52:45,2020-02-12 19:54:10,2020-02-12 19:46:28,2020-02-12 19:47:29,2020-02-12 19:49:43,2020-02-12 19:50:44,2020-02-12 19:52:57,2020-02-12 19:53:58,2020-02-12 19:46:28,2020-02-12 19:47:29,2020-02-12 19:49:43,2020-02-12 19:50:44,2020-02-12 19:52:57,2020-02-12 19:53:58,2020-02-12 19:46:40,2020-02-12 19:47:17,2020-02-12 19:49:55,2020-02-12 19:50:31,2020-02-12 19:53:09,2020-02-12 19:53:46,2020-02-12 19:46:40,2020-02-12 19:47:17,2020-02-12 19:49:55,2020-02-12 19:50:31,2020-02-12 19:53:09,2020-02-12 19:53:46,2020-02-12 19:46:52,2020-02-12 19:47:05,2020-02-12 19:50:07,2020-02-12 19:50:19,2020-02-12 19:53:21,2020-02-12 19:53:34,2020-02-12 19:46:52,2020-02-12 19:47:05,2020-02-12 19:50:07,2020-02-12 19:50:19,2020-02-12 19:53:21,2020-02-12 19:53:34
58.0041666666667,2020-02-12 19:55:24,2020-02-12 19:58:25,2020-02-12 19:58:38,2020-02-12 20:01:40,2020-02-12 20:01:53,2020-02-12 20:04:55,2020-02-12 19:55:24,2020-02-12 19:58:25,2020-02-12 19:58:38,2020-02-12 20:01:40,2020-02-12 20:01:53,2020-02-12 20:04:55,2020-02-12 19:55:36,2020-02-12 19:58:13,2020-02-12 19:58:50,2020-02-12 20:01:28,2020-02-12 20:02:05,2020-02-12 20:04:42,2020-02-12 19:55:36,2020-02-12 19:58:13,2020-02-12 19:58:50,2020-02-12 20:01:28,2020-02-12 20:02:05,2020-02-12 20:04:42,2020-02-12 19:55:48,2020-02-12 19:58:01,2020-02-12 19:59:02,2020-02-12 20:01:16,2020-02-12 20:02:17,2020-02-12 20:04:30,2020-02-12 19:55:48,2020-02-12 19:58:01,2020-02-12 19:59:02,2020-02-12 20:01:16,2020-02-12 20:02:17,2020-02-12 20:04:30,2020-02-12 19:56:00,2020-02-12 19:57:49,2020-02-12 19:59:14,2020-02-12 20:01:03,2020-02-12 20:02:29,2020-02-12 20:04:18,2020-02-12 19:56:00,2020-02-12 19:57:49,2020-02-12 19:59:14,2020-02-12 20:01:03,2020-02-12 20:02:29,2020-02-12 20:04:18,2020-02-12 19:56:11,2020-02-12 19:57:37,2020-02-12 19:59:26,2020-02-12 20:00:51,2020-02-12 20:02:41,2020-02-12 20:04:06,2020-02-12 19:56:11,2020-02-12 19:57:37,2020-02-12 19:59:26,2020-02-12 20:00:51,2020-02-12 20:02:41,2020-02-12 20:04:06,2020-02-12 19:56:23,2020-02-12 19:57:25,2020-02-12 19:59:38,2020-02-12 20:00:39,2020-02-12 20:02:53,2020-02-12 20:03:54,2020-02-12 19:56:23,2020-02-12 19:57:25,2020-02-12 19:59:38,2020-02-12 20:00:39,2020-02-12 20:02:53,2020-02-12 20:03:54,2020-02-12 19:56:35,2020-02-12 19:57:12,2020-02-12 19:59:50,2020-02-12 20:00:27,2020-02-12 20:03:05,2020-02-12 20:03:41,2020-02-12 19:56:35,2020-02-12 19:57:12,2020-02-12 19:59:50,2020-02-12 20:00:27,2020-02-12 20:03:05,2020-02-12 20:03:41,2020-02-12 19:56:47,2020-02-12 19:57:00,2020-02-12 20:00:02,2020-02-12 20:00:15,2020-02-12 20:03:17,2020-02-12 20:03:29,2020-02-12 19:56:47,2020-02-12 19:57:00,2020-02-12 20:00:02,2020-02-12 20:00:15,2020-02-12 20:03:17,2020-02-12 20:03:29
58.1694444444444,2020-02-12 20:05:19,2020-02-12 20:08:21,2020-02-12 20:08:34,2020-02-12 20:11:35,2020-02-12 20:11:48,2020-02-12 20:14:50,2020-02-12 20:05:19,2020-02-12 20:08:21,2020-02-12 20:08:34,2020-02-12 20:11:35,2020-02-12 20:11:48,2020-02-12 20:14:50,2020-02-12 20:05:31,2020-02-12 20:08:09,2020-02-12 20:08:46,2020-02-12 20:11:23,2020-02-12 20:12:00,2020-02-12 20:14:38,2020-02-12 20:05:31,2020-02-12 20:08:09,2020-02-12 20:08:46,2020-02-12 20:11:23,2020-02-12 20:12:00,2020-02-12 20:14:38,2020-02-12 20:05:43,2020-02-12 20:07:56,2020-02-12 20:08:58,2020-02-12 20:11:11,2020-02-12 20:12:12,2020-02-12 20:14:26,2020-02-12 20:05:43,2020-02-12 20:07:56,2020-02-12 20:08:58,2020-02-12 20:11:11,2020-02-12 20:12:12,2020-02-12 20:14:26,2020-02-12 20:05:55,2020-02-12 20:07:44,2020-02-12 20:09:09,2020-02-12 20:10:59,2020-02-12 20:12:24,2020-02-12 20:14:13,2020-02-12 20:05:55,2020-02-12 20:07:44,2020-02-12 20:09:09,2020-02-12 20:10:59,2020-02-12 20:12:24,2020-02-12 20:14:13,2020-02-12 20:06:07,2020-02-12 20:07:32,2020-02-12 20:09:21,2020-02-12 20:10:47,2020-02-12 20:12:36,2020-02-12 20:14:01,2020-02-12 20:06:07,2020-02-12 20:07:32,2020-02-12 20:09:21,2020-02-12 20:10:47,2020-02-12 20:12:36,2020-02-12 20:14:01,2020-02-12 20:06:19,2020-02-12 20:07:20,2020-02-12 20:09:33,2020-02-12 20:10:34,2020-02-12 20:12:48,2020-02-12 20:13:49,2020-02-12 20:06:19,2020-02-12 20:07:20,2020-02-12 20:09:33,2020-02-12 20:10:34,2020-02-12 20:12:48,2020-02-12 20:13:49,2020-02-12 20:06:31,2020-02-12 20:07:08,2020-02-12 20:09:45,2020-02-12 20:10:22,2020-02-12 20:13:00,2020-02-12 20:13:37,2020-02-12 20:06:31,2020-02-12 20:07:08,2020-02-12 20:09:45,2020-02-12 20:10:22,2020-02-12 20:13:00,2020-02-12 20:13:37,2020-02-12 20:06:43,2020-02-12 20:06:56,2020-02-12 20:09:57,2020-02-12 20:10:10,2020-02-12 20:13:12,2020-02-12 20:13:25,2020-02-12 20:06:43,2020-02-12 20:06:56,2020-02-12 20:09:57,2020-02-12 20:10:10,2020-02-12 20:13:12,2020-02-12 20:13:25
58.3347222222222,2020-02-12 20:15:14,2020-02-12 20:18:16,2020-02-12 20:18:29,2020-02-12 20:21:31,2020-02-12 20:21:44,2020-02-12 20:24:45,2020-02-12 20:15:14,2020-02-12 20:18:16,2020-02-12 20:18:29,2020-02-12 20:21:31,2020-02-12 20:21:44,2020-02-12 20:24:45,2020-02-12 20:15:26,2020-02-12 20:18:04,2020-02-12 20:18:41,2020-02-12 20:21:19,2020-02-12 20:21:55,2020-02-12 20:24:33,2020-02-12 20:15:26,2020-02-12 20:18:04,2020-02-12 20:18:41,2020-02-12 20:21:19,2020-02-12 20:21:55,2020-02-12 20:24:33,2020-02-12 20:15:38,2020-02-12 20:17:52,2020-02-12 20:18:53,2020-02-12 20:21:06,2020-02-12 20:22:07,2020-02-12 20:24:21,2020-02-12 20:15:38,2020-02-12 20:17:52,2020-02-12 20:18:53,2020-02-12 20:21:06,2020-02-12 20:22:07,2020-02-12 20:24:21,2020-02-12 20:15:50,2020-02-12 20:17:40,2020-02-12 20:19:05,2020-02-12 20:20:54,2020-02-12 20:22:19,2020-02-12 20:24:09,2020-02-12 20:15:50,2020-02-12 20:17:40,2020-02-12 20:19:05,2020-02-12 20:20:54,2020-02-12 20:22:19,2020-02-12 20:24:09,2020-02-12 20:16:02,2020-02-12 20:17:27,2020-02-12 20:19:17,2020-02-12 20:20:42,2020-02-12 20:22:31,2020-02-12 20:23:57,2020-02-12 20:16:02,2020-02-12 20:17:27,2020-02-12 20:19:17,2020-02-12 20:20:42,2020-02-12 20:22:31,2020-02-12 20:23:57,2020-02-12 20:16:14,2020-02-12 20:17:15,2020-02-12 20:19:29,2020-02-12 20:20:30,2020-02-12 20:22:43,2020-02-12 20:23:44,2020-02-12 20:16:14,2020-02-12 20:17:15,2020-02-12 20:19:29,2020-02-12 20:20:30,2020-02-12 20:22:43,2020-02-12 20:23:44,2020-02-12 20:16:26,2020-02-12 20:17:03,2020-02-12 20:19:41,2020-02-12 20:20:18,2020-02-12 20:22:55,2020-02-12 20:23:32,2020-02-12 20:16:26,2020-02-12 20:17:03,2020-02-12 20:19:41,2020-02-12 20:20:18,2020-02-12 20:22:55,2020-02-12 20:23:32,2020-02-12 20:16:38,2020-02-12 20:16:51,2020-02-12 20:19:53,2020-02-12 20:20:05,2020-02-12 20:23:07,2020-02-12 20:23:20,2020-02-12 20:16:38,2020-02-12 20:16:51,2020-02-12 20:19:53,2020-02-12 20:20:05,2020-02-12 20:23:07,2020-02-12 20:23:20
58.5002777777778,2020-02-12 20:25:10,2020-02-12 20:28:12,2020-02-12 20:28:24,2020-02-12 20:31:26,2020-02-12 20:31:39,2020-02-12 20:34:41,2020-02-12 20:25:10,2020-02-12 20:28:12,2020-02-12 20:28:24,2020-02-12 20:31:26,2020-02-12 20:31:39,2020-02-12 20:34:41,2020-02-12 20:25:22,2020-02-12 20:27:59,2020-02-12 20:28:36,2020-02-12 20:31:14,2020-02-12 20:31:51,2020-02-12 20:34:29,2020-02-12 20:25:22,2020-02-12 20:27:59,2020-02-12 20:28:36,2020-02-12 20:31:14,2020-02-12 20:31:51,2020-02-12 20:34:29,2020-02-12 20:25:34,2020-02-12 20:27:47,2020-02-12 20:28:48,2020-02-12 20:31:02,2020-02-12 20:32:03,2020-02-12 20:34:16,2020-02-12 20:25:34,2020-02-12 20:27:47,2020-02-12 20:28:48,2020-02-12 20:31:02,2020-02-12 20:32:03,2020-02-12 20:34:16,2020-02-12 20:25:46,2020-02-12 20:27:35,2020-02-12 20:29:00,2020-02-12 20:30:50,2020-02-12 20:32:15,2020-02-12 20:34:04,2020-02-12 20:25:46,2020-02-12 20:27:35,2020-02-12 20:29:00,2020-02-12 20:30:50,2020-02-12 20:32:15,2020-02-12 20:34:04,2020-02-12 20:25:58,2020-02-12 20:27:23,2020-02-12 20:29:12,2020-02-12 20:30:37,2020-02-12 20:32:27,2020-02-12 20:33:52,2020-02-12 20:25:58,2020-02-12 20:27:23,2020-02-12 20:29:12,2020-02-12 20:30:37,2020-02-12 20:32:27,2020-02-12 20:33:52,2020-02-12 20:26:10,2020-02-12 20:27:11,2020-02-12 20:29:24,2020-02-12 20:30:25,2020-02-12 20:32:39,2020-02-12 20:33:40,2020-02-12 20:26:10,2020-02-12 20:27:11,2020-02-12 20:29:24,2020-02-12 20:30:25,2020-02-12 20:32:39,2020-02-12 20:33:40,2020-02-12 20:26:22,2020-02-12 20:26:58,2020-02-12 20:29:36,2020-02-12 20:30:13,2020-02-12 20:32:51,2020-02-12 20:33:28,2020-02-12 20:26:22,2020-02-12 20:26:58,2020-02-12 20:29:36,2020-02-12 20:30:13,2020-02-12 20:32:51,2020-02-12 20:33:28,2020-02-12 20:26:34,2020-02-12 20:26:46,2020-02-12 20:29:48,2020-02-12 20:30:01,2020-02-12 20:33:03,2020-02-12 20:33:15,2020-02-12 20:26:34,2020-02-12 20:26:46,2020-02-12 20:29:48,2020-02-12 20:30:01,2020-02-12 20:33:03,2020-02-12 20:33:15
58.6655555555556,2020-02-12 20:35:05,2020-02-12 20:38:07,2020-02-12 20:38:20,2020-02-12 20:41:22,2020-02-12 20:41:34,2020-02-12 20:44:36,2020-02-12 20:35:05,2020-02-12 20:38:07,2020-02-12 20:38:20,2020-02-12 20:41:22,2020-02-12 20:41:34,2020-02-12 20:44:36,2020-02-12 20:35:17,2020-02-12 20:37:55,2020-02-12 20:38:32,2020-02-12 20:41:09,2020-02-12 20:41:46,2020-02-12 20:44:24,2020-02-12 20:35:17,2020-02-12 20:37:55,2020-02-12 20:38:32,2020-02-12 20:41:09,2020-02-12 20:41:46,2020-02-12 20:44:24,2020-02-12 20:35:29,2020-02-12 20:37:43,2020-02-12 20:38:44,2020-02-12 20:40:57,2020-02-12 20:41:58,2020-02-12 20:44:12,2020-02-12 20:35:29,2020-02-12 20:37:43,2020-02-12 20:38:44,2020-02-12 20:40:57,2020-02-12 20:41:58,2020-02-12 20:44:12,2020-02-12 20:35:41,2020-02-12 20:37:30,2020-02-12 20:38:56,2020-02-12 20:40:45,2020-02-12 20:42:10,2020-02-12 20:44:00,2020-02-12 20:35:41,2020-02-12 20:37:30,2020-02-12 20:38:56,2020-02-12 20:40:45,2020-02-12 20:42:10,2020-02-12 20:44:00,2020-02-12 20:35:53,2020-02-12 20:37:18,2020-02-12 20:39:08,2020-02-12 20:40:33,2020-02-12 20:42:22,2020-02-12 20:43:47,2020-02-12 20:35:53,2020-02-12 20:37:18,2020-02-12 20:39:08,2020-02-12 20:40:33,2020-02-12 20:42:22,2020-02-12 20:43:47,2020-02-12 20:36:05,2020-02-12 20:37:06,2020-02-12 20:39:20,2020-02-12 20:40:21,2020-02-12 20:42:34,2020-02-12 20:43:35,2020-02-12 20:36:05,2020-02-12 20:37:06,2020-02-12 20:39:20,2020-02-12 20:40:21,2020-02-12 20:42:34,2020-02-12 20:43:35,2020-02-12 20:36:17,2020-02-12 20:36:54,2020-02-12 20:39:32,2020-02-12 20:40:08,2020-02-12 20:42:46,2020-02-12 20:43:23,2020-02-12 20:36:17,2020-02-12 20:36:54,2020-02-12 20:39:32,2020-02-12 20:40:08,2020-02-12 20:42:46,2020-02-12 20:43:23,2020-02-12 20:36:29,2020-02-12 20:36:42,2020-02-12 20:39:44,2020-02-12 20:39:56,2020-02-12 20:42:58,2020-02-12 20:43:11,2020-02-12 20:36:29,2020-02-12 20:36:42,2020-02-12 20:39:44,2020-02-12 20:39:56,2020-02-12 20:42:58,2020-02-12 20:43:11
58.8311111111111,2020-02-12 20:45:00,2020-02-12 20:48:02,2020-02-12 20:48:15,2020-02-12 20:51:17,2020-02-12 20:51:30,2020-02-12 20:54:32,2020-02-12 20:45:00,2020-02-12 20:48:02,2020-02-12 20:48:15,2020-02-12 20:51:17,2020-02-12 20:51:30,2020-02-12 20:54:32,2020-02-12 20:45:13,2020-02-12 20:47:50,2020-02-12 20:48:27,2020-02-12 20:51:05,2020-02-12 20:51:42,2020-02-12 20:54:19,2020-02-12 20:45:13,2020-02-12 20:47:50,2020-02-12 20:48:27,2020-02-12 20:51:05,2020-02-12 20:51:42,2020-02-12 20:54:19,2020-02-12 20:45:25,2020-02-12 20:47:38,2020-02-12 20:48:39,2020-02-12 20:50:53,2020-02-12 20:51:54,2020-02-12 20:54:07,2020-02-12 20:45:25,2020-02-12 20:47:38,2020-02-12 20:48:39,2020-02-12 20:50:53,2020-02-12 20:51:54,2020-02-12 20:54:07,2020-02-12 20:45:36,2020-02-12 20:47:26,2020-02-12 20:48:51,2020-02-12 20:50:40,2020-02-12 20:52:06,2020-02-12 20:53:55,2020-02-12 20:45:36,2020-02-12 20:47:26,2020-02-12 20:48:51,2020-02-12 20:50:40,2020-02-12 20:52:06,2020-02-12 20:53:55,2020-02-12 20:45:48,2020-02-12 20:47:14,2020-02-12 20:49:03,2020-02-12 20:50:28,2020-02-12 20:52:18,2020-02-12 20:53:43,2020-02-12 20:45:48,2020-02-12 20:47:14,2020-02-12 20:49:03,2020-02-12 20:50:28,2020-02-12 20:52:18,2020-02-12 20:53:43,2020-02-12 20:46:00,2020-02-12 20:47:01,2020-02-12 20:49:15,2020-02-12 20:50:16,2020-02-12 20:52:30,2020-02-12 20:53:31,2020-02-12 20:46:00,2020-02-12 20:47:01,2020-02-12 20:49:15,2020-02-12 20:50:16,2020-02-12 20:52:30,2020-02-12 20:53:31,2020-02-12 20:46:12,2020-02-12 20:46:49,2020-02-12 20:49:27,2020-02-12 20:50:04,2020-02-12 20:52:42,2020-02-12 20:53:18,2020-02-12 20:46:12,2020-02-12 20:46:49,2020-02-12 20:49:27,2020-02-12 20:50:04,2020-02-12 20:52:42,2020-02-12 20:53:18,2020-02-12 20:46:24,2020-02-12 20:46:37,2020-02-12 20:49:39,2020-02-12 20:49:52,2020-02-12 20:52:53,2020-02-12 20:53:06,2020-02-12 20:46:24,2020-02-12 20:46:37,2020-02-12 20:49:39,2020-02-12 20:49:52,2020-02-12 20:52:53,2020-02-12 20:53:06
58.9963888888889,2020-02-12 20:54:56,2020-02-12 20:57:58,2020-02-12 20:58:11,2020-02-12 21:01:12,2020-02-12 21:01:25,2020-02-12 21:04:27,2020-02-12 20:54:56,2020-02-12 20:57:58,2020-02-12 20:58:11,2020-02-12 21:01:12,2020-02-12 21:01:25,2020-02-12 21:04:27,2020-02-12 20:55:08,2020-02-12 20:57:46,2020-02-12 20:58:22,2020-02-12 21:01:00,2020-02-12 21:01:37,2020-02-12 21:04:15,2020-02-12 20:55:08,2020-02-12 20:57:46,2020-02-12 20:58:22,2020-02-12 21:01:00,2020-02-12 21:01:37,2020-02-12 21:04:15,2020-02-12 20:55:20,2020-02-12 20:57:33,2020-02-12 20:58:34,2020-02-12 21:00:48,2020-02-12 21:01:49,2020-02-12 21:04:03,2020-02-12 20:55:20,2020-02-12 20:57:33,2020-02-12 20:58:34,2020-02-12 21:00:48,2020-02-12 21:01:49,2020-02-12 21:04:03,2020-02-12 20:55:32,2020-02-12 20:57:21,2020-02-12 20:58:46,2020-02-12 21:00:36,2020-02-12 21:02:01,2020-02-12 21:03:50,2020-02-12 20:55:32,2020-02-12 20:57:21,2020-02-12 20:58:46,2020-02-12 21:00:36,2020-02-12 21:02:01,2020-02-12 21:03:50,2020-02-12 20:55:44,2020-02-12 20:57:09,2020-02-12 20:58:58,2020-02-12 21:00:24,2020-02-12 21:02:13,2020-02-12 21:03:38,2020-02-12 20:55:44,2020-02-12 20:57:09,2020-02-12 20:58:58,2020-02-12 21:00:24,2020-02-12 21:02:13,2020-02-12 21:03:38,2020-02-12 20:55:56,2020-02-12 20:56:57,2020-02-12 20:59:10,2020-02-12 21:00:11,2020-02-12 21:02:25,2020-02-12 21:03:26,2020-02-12 20:55:56,2020-02-12 20:56:57,2020-02-12 20:59:10,2020-02-12 21:00:11,2020-02-12 21:02:25,2020-02-12 21:03:26,2020-02-12 20:56:08,2020-02-12 20:56:45,2020-02-12 20:59:22,2020-02-12 20:59:59,2020-02-12 21:02:37,2020-02-12 21:03:14,2020-02-12 20:56:08,2020-02-12 20:56:45,2020-02-12 20:59:22,2020-02-12 20:59:59,2020-02-12 21:02:37,2020-02-12 21:03:14,2020-02-12 20:56:20,2020-02-12 20:56:32,2020-02-12 20:59:34,2020-02-12 20:59:47,2020-02-12 21:02:49,2020-02-12 21:03:02,2020-02-12 20:56:20,2020-02-12 20:56:32,2020-02-12 20:59:34,2020-02-12 20:59:47,2020-02-12 21:02:49,2020-02-12 21:03:02
